gene_id	kegg_pathway_id	kegg_pathway_name
OsMH63_08G002780	osa00130	Ubiquinone and other terpenoid-quinone biosynthesis - Oryza sativa japonica (Japanese rice)
OsMH63_08G002780	osa00940	Phenylpropanoid biosynthesis - Oryza sativa japonica (Japanese rice)
OsMH63_08G002780	osa01100	Metabolic pathways - Oryza sativa japonica (Japanese rice)
OsMH63_08G002780	osa01110	Biosynthesis of secondary metabolites - Oryza sativa japonica (Japanese rice)
OsMH63_08G002850	osa04626	Plant-pathogen interaction - Oryza sativa japonica (Japanese rice)
OsMH63_08G003030	osa00260	Glycine, serine and threonine metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G003030	osa00400	Phenylalanine, tyrosine and tryptophan biosynthesis - Oryza sativa japonica (Japanese rice)
OsMH63_08G003030	osa01100	Metabolic pathways - Oryza sativa japonica (Japanese rice)
OsMH63_08G003030	osa01110	Biosynthesis of secondary metabolites - Oryza sativa japonica (Japanese rice)
OsMH63_08G003030	osa01230	Biosynthesis of amino acids - Oryza sativa japonica (Japanese rice)
OsMH63_08G003110	osa03082	ATP-dependent chromatin remodeling - Oryza sativa japonica (Japanese rice)
OsMH63_08G003110	osa03083	Polycomb repressive complex - Oryza sativa japonica (Japanese rice)
OsMH63_08G003190	osa00970	Aminoacyl-tRNA biosynthesis - Oryza sativa japonica (Japanese rice)
OsMH63_08G003260	osa00053	Ascorbate and aldarate metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G003260	osa01100	Metabolic pathways - Oryza sativa japonica (Japanese rice)
OsMH63_08G003350	osa00350	Tyrosine metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G003350	osa00360	Phenylalanine metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G003350	osa00380	Tryptophan metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G003350	osa00901	Indole alkaloid biosynthesis - Oryza sativa japonica (Japanese rice)
OsMH63_08G003350	osa00950	Isoquinoline alkaloid biosynthesis - Oryza sativa japonica (Japanese rice)
OsMH63_08G003350	osa00965	Betalain biosynthesis - Oryza sativa japonica (Japanese rice)
OsMH63_08G003350	osa01100	Metabolic pathways - Oryza sativa japonica (Japanese rice)
OsMH63_08G003350	osa01110	Biosynthesis of secondary metabolites - Oryza sativa japonica (Japanese rice)
OsMH63_08G003380	osa00350	Tyrosine metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G003380	osa00360	Phenylalanine metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G003380	osa00380	Tryptophan metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G003380	osa00901	Indole alkaloid biosynthesis - Oryza sativa japonica (Japanese rice)
OsMH63_08G003380	osa00950	Isoquinoline alkaloid biosynthesis - Oryza sativa japonica (Japanese rice)
OsMH63_08G003380	osa00965	Betalain biosynthesis - Oryza sativa japonica (Japanese rice)
OsMH63_08G003380	osa01100	Metabolic pathways - Oryza sativa japonica (Japanese rice)
OsMH63_08G003380	osa01110	Biosynthesis of secondary metabolites - Oryza sativa japonica (Japanese rice)
OsMH63_08G003450	osa03040	Spliceosome - Oryza sativa japonica (Japanese rice)
OsMH63_08G003480	osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice)
OsMH63_08G003480	osa00710	Carbon fixation by Calvin cycle - Oryza sativa japonica (Japanese rice)
OsMH63_08G003480	osa01100	Metabolic pathways - Oryza sativa japonica (Japanese rice)
OsMH63_08G003480	osa01110	Biosynthesis of secondary metabolites - Oryza sativa japonica (Japanese rice)
OsMH63_08G003480	osa01200	Carbon metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G003480	osa01230	Biosynthesis of amino acids - Oryza sativa japonica (Japanese rice)
OsMH63_08G003500	osa03018	RNA degradation - Oryza sativa japonica (Japanese rice)
OsMH63_08G003500	osa03040	Spliceosome - Oryza sativa japonica (Japanese rice)
OsMH63_08G003530	osa04142	Lysosome biogenesis - Oryza sativa japonica (Japanese rice)
OsMH63_08G003540	osa03008	Ribosome biogenesis in eukaryotes - Oryza sativa japonica (Japanese rice)
OsMH63_08G003600	osa00130	Ubiquinone and other terpenoid-quinone biosynthesis - Oryza sativa japonica (Japanese rice)
OsMH63_08G003600	osa00940	Phenylpropanoid biosynthesis - Oryza sativa japonica (Japanese rice)
OsMH63_08G003600	osa01100	Metabolic pathways - Oryza sativa japonica (Japanese rice)
OsMH63_08G003600	osa01110	Biosynthesis of secondary metabolites - Oryza sativa japonica (Japanese rice)
OsMH63_08G003670	osa03010	Ribosome - Oryza sativa japonica (Japanese rice)
OsMH63_08G003690	osa04016	MAPK signaling pathway - plant - Oryza sativa japonica (Japanese rice)
OsMH63_08G003690	osa04626	Plant-pathogen interaction - Oryza sativa japonica (Japanese rice)
OsMH63_08G003720	osa00380	Tryptophan metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G003720	osa00940	Phenylpropanoid biosynthesis - Oryza sativa japonica (Japanese rice)
OsMH63_08G003720	osa01100	Metabolic pathways - Oryza sativa japonica (Japanese rice)
OsMH63_08G003720	osa01110	Biosynthesis of secondary metabolites - Oryza sativa japonica (Japanese rice)
OsMH63_08G003720	osa04626	Plant-pathogen interaction - Oryza sativa japonica (Japanese rice)
OsMH63_08G003730	osa04712	Circadian rhythm - plant - Oryza sativa japonica (Japanese rice)
OsMH63_08G003810	osa03008	Ribosome biogenesis in eukaryotes - Oryza sativa japonica (Japanese rice)
OsMH63_08G003890	osa03040	Spliceosome - Oryza sativa japonica (Japanese rice)
OsMH63_08G003900	osa03013	Nucleocytoplasmic transport - Oryza sativa japonica (Japanese rice)
OsMH63_08G003900	osa03040	Spliceosome - Oryza sativa japonica (Japanese rice)
OsMH63_08G004010	osa00440	Phosphonate and phosphinate metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G004010	osa00564	Glycerophospholipid metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G004010	osa01100	Metabolic pathways - Oryza sativa japonica (Japanese rice)
OsMH63_08G004040	osa03010	Ribosome - Oryza sativa japonica (Japanese rice)
OsMH63_08G004350	osa02010	ABC transporters - Oryza sativa japonica (Japanese rice)
OsMH63_08G004350	osa04981	Folate transport and metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G004520	osa03040	Spliceosome - Oryza sativa japonica (Japanese rice)
OsMH63_08G004620	osa04120	Ubiquitin mediated proteolysis - Oryza sativa japonica (Japanese rice)
OsMH63_08G004680	osa03040	Spliceosome - Oryza sativa japonica (Japanese rice)
OsMH63_08G004720	osa00030	Pentose phosphate pathway - Oryza sativa japonica (Japanese rice)
OsMH63_08G004720	osa00710	Carbon fixation by Calvin cycle - Oryza sativa japonica (Japanese rice)
OsMH63_08G004720	osa01100	Metabolic pathways - Oryza sativa japonica (Japanese rice)
OsMH63_08G004720	osa01110	Biosynthesis of secondary metabolites - Oryza sativa japonica (Japanese rice)
OsMH63_08G004720	osa01200	Carbon metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G004720	osa01230	Biosynthesis of amino acids - Oryza sativa japonica (Japanese rice)
OsMH63_08G004740	osa03018	RNA degradation - Oryza sativa japonica (Japanese rice)
OsMH63_08G004740	osa03040	Spliceosome - Oryza sativa japonica (Japanese rice)
OsMH63_08G004770	osa04142	Lysosome biogenesis - Oryza sativa japonica (Japanese rice)
OsMH63_08G004790	osa03008	Ribosome biogenesis in eukaryotes - Oryza sativa japonica (Japanese rice)
OsMH63_08G004860	osa03020	RNA polymerase - Oryza sativa japonica (Japanese rice)
OsMH63_08G004860	osa03420	Nucleotide excision repair - Oryza sativa japonica (Japanese rice)
OsMH63_08G004930	osa03020	RNA polymerase - Oryza sativa japonica (Japanese rice)
OsMH63_08G004930	osa03420	Nucleotide excision repair - Oryza sativa japonica (Japanese rice)
OsMH63_08G004960	osa03030	DNA replication - Oryza sativa japonica (Japanese rice)
OsMH63_08G004960	osa03410	Base excision repair - Oryza sativa japonica (Japanese rice)
OsMH63_08G004960	osa03420	Nucleotide excision repair - Oryza sativa japonica (Japanese rice)
OsMH63_08G004960	osa03440	Homologous recombination - Oryza sativa japonica (Japanese rice)
OsMH63_08G004980	osa03010	Ribosome - Oryza sativa japonica (Japanese rice)
OsMH63_08G005000	osa03013	Nucleocytoplasmic transport - Oryza sativa japonica (Japanese rice)
OsMH63_08G005070	osa04142	Lysosome biogenesis - Oryza sativa japonica (Japanese rice)
OsMH63_08G005070	osa04148	Efferocytosis - Oryza sativa japonica (Japanese rice)
OsMH63_08G005070	osa04712	Circadian rhythm - plant - Oryza sativa japonica (Japanese rice)
OsMH63_08G005090	osa03040	Spliceosome - Oryza sativa japonica (Japanese rice)
OsMH63_08G005130	osa00561	Glycerolipid metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G005130	osa00564	Glycerophospholipid metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G005130	osa01100	Metabolic pathways - Oryza sativa japonica (Japanese rice)
OsMH63_08G005130	osa01110	Biosynthesis of secondary metabolites - Oryza sativa japonica (Japanese rice)
OsMH63_08G005130	osa04070	Phosphatidylinositol signaling system - Oryza sativa japonica (Japanese rice)
OsMH63_08G005210	osa03015	mRNA surveillance pathway - Oryza sativa japonica (Japanese rice)
OsMH63_08G005360	osa00190	Oxidative phosphorylation - Oryza sativa japonica (Japanese rice)
OsMH63_08G005360	osa01100	Metabolic pathways - Oryza sativa japonica (Japanese rice)
OsMH63_08G005400	osa03010	Ribosome - Oryza sativa japonica (Japanese rice)
OsMH63_08G005520	osa03030	DNA replication - Oryza sativa japonica (Japanese rice)
OsMH63_08G005520	osa03410	Base excision repair - Oryza sativa japonica (Japanese rice)
OsMH63_08G005520	osa03420	Nucleotide excision repair - Oryza sativa japonica (Japanese rice)
OsMH63_08G005520	osa03430	Mismatch repair - Oryza sativa japonica (Japanese rice)
OsMH63_08G005520	osa03440	Homologous recombination - Oryza sativa japonica (Japanese rice)
OsMH63_08G005560	osa03015	mRNA surveillance pathway - Oryza sativa japonica (Japanese rice)
OsMH63_08G005750	osa00020	Citrate cycle (TCA cycle) - Oryza sativa japonica (Japanese rice)
OsMH63_08G005750	osa00630	Glyoxylate and dicarboxylate metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G005750	osa01100	Metabolic pathways - Oryza sativa japonica (Japanese rice)
OsMH63_08G005750	osa01110	Biosynthesis of secondary metabolites - Oryza sativa japonica (Japanese rice)
OsMH63_08G005750	osa01200	Carbon metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G005750	osa01210	2-Oxocarboxylic acid metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G005750	osa01230	Biosynthesis of amino acids - Oryza sativa japonica (Japanese rice)
OsMH63_08G005760	osa00230	Purine metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G005760	osa01100	Metabolic pathways - Oryza sativa japonica (Japanese rice)
OsMH63_08G005760	osa01110	Biosynthesis of secondary metabolites - Oryza sativa japonica (Japanese rice)
OsMH63_08G005790	osa00500	Starch and sucrose metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G005790	osa01100	Metabolic pathways - Oryza sativa japonica (Japanese rice)
OsMH63_08G005790	osa01110	Biosynthesis of secondary metabolites - Oryza sativa japonica (Japanese rice)
OsMH63_08G005800	osa04136	Autophagy - other - Oryza sativa japonica (Japanese rice)
OsMH63_08G005810	osa00620	Pyruvate metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G005810	osa01100	Metabolic pathways - Oryza sativa japonica (Japanese rice)
OsMH63_08G005910	osa00900	Terpenoid backbone biosynthesis - Oryza sativa japonica (Japanese rice)
OsMH63_08G005910	osa01100	Metabolic pathways - Oryza sativa japonica (Japanese rice)
OsMH63_08G005910	osa01110	Biosynthesis of secondary metabolites - Oryza sativa japonica (Japanese rice)
OsMH63_08G005950	osa02010	ABC transporters - Oryza sativa japonica (Japanese rice)
OsMH63_08G005950	osa04981	Folate transport and metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G006270	osa00061	Fatty acid biosynthesis - Oryza sativa japonica (Japanese rice)
OsMH63_08G006270	osa01040	Biosynthesis of unsaturated fatty acids - Oryza sativa japonica (Japanese rice)
OsMH63_08G006270	osa01100	Metabolic pathways - Oryza sativa japonica (Japanese rice)
OsMH63_08G006270	osa01212	Fatty acid metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G006280	osa04120	Ubiquitin mediated proteolysis - Oryza sativa japonica (Japanese rice)
OsMH63_08G006320	osa00061	Fatty acid biosynthesis - Oryza sativa japonica (Japanese rice)
OsMH63_08G006320	osa01040	Biosynthesis of unsaturated fatty acids - Oryza sativa japonica (Japanese rice)
OsMH63_08G006320	osa01100	Metabolic pathways - Oryza sativa japonica (Japanese rice)
OsMH63_08G006320	osa01212	Fatty acid metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G006330	osa00195	Photosynthesis - Oryza sativa japonica (Japanese rice)
OsMH63_08G006330	osa01100	Metabolic pathways - Oryza sativa japonica (Japanese rice)
OsMH63_08G006350	osa03020	RNA polymerase - Oryza sativa japonica (Japanese rice)
OsMH63_08G006560	osa04142	Lysosome biogenesis - Oryza sativa japonica (Japanese rice)
OsMH63_08G006670	osa03030	DNA replication - Oryza sativa japonica (Japanese rice)
OsMH63_08G006670	osa03410	Base excision repair - Oryza sativa japonica (Japanese rice)
OsMH63_08G006670	osa03420	Nucleotide excision repair - Oryza sativa japonica (Japanese rice)
OsMH63_08G006670	osa03440	Homologous recombination - Oryza sativa japonica (Japanese rice)
OsMH63_08G006690	osa03030	DNA replication - Oryza sativa japonica (Japanese rice)
OsMH63_08G006690	osa03410	Base excision repair - Oryza sativa japonica (Japanese rice)
OsMH63_08G006690	osa03420	Nucleotide excision repair - Oryza sativa japonica (Japanese rice)
OsMH63_08G006690	osa03440	Homologous recombination - Oryza sativa japonica (Japanese rice)
OsMH63_08G006710	osa00250	Alanine, aspartate and glutamate metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G006710	osa00650	Butanoate metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G006710	osa00770	Pantothenate and CoA biosynthesis - Oryza sativa japonica (Japanese rice)
OsMH63_08G006710	osa01100	Metabolic pathways - Oryza sativa japonica (Japanese rice)
OsMH63_08G006710	osa01240	Biosynthesis of cofactors - Oryza sativa japonica (Japanese rice)
OsMH63_08G006740	osa00230	Purine metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G006740	osa00670	One carbon pool by folate - Oryza sativa japonica (Japanese rice)
OsMH63_08G006740	osa01100	Metabolic pathways - Oryza sativa japonica (Japanese rice)
OsMH63_08G006740	osa01110	Biosynthesis of secondary metabolites - Oryza sativa japonica (Japanese rice)
OsMH63_08G006760	osa00520	Amino sugar and nucleotide sugar metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G006760	osa00541	Biosynthesis of various nucleotide sugars - Oryza sativa japonica (Japanese rice)
OsMH63_08G006760	osa01100	Metabolic pathways - Oryza sativa japonica (Japanese rice)
OsMH63_08G006760	osa01250	Biosynthesis of nucleotide sugars - Oryza sativa japonica (Japanese rice)
OsMH63_08G006780	osa03013	Nucleocytoplasmic transport - Oryza sativa japonica (Japanese rice)
OsMH63_08G006790	osa04075	Plant hormone signal transduction - Oryza sativa japonica (Japanese rice)
OsMH63_08G006880	osa03018	RNA degradation - Oryza sativa japonica (Japanese rice)
OsMH63_08G006880	osa03040	Spliceosome - Oryza sativa japonica (Japanese rice)
OsMH63_08G006920	osa04142	Lysosome biogenesis - Oryza sativa japonica (Japanese rice)
OsMH63_08G006920	osa04148	Efferocytosis - Oryza sativa japonica (Japanese rice)
OsMH63_08G006950	osa03040	Spliceosome - Oryza sativa japonica (Japanese rice)
OsMH63_08G006990	osa00561	Glycerolipid metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G006990	osa00564	Glycerophospholipid metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G006990	osa01100	Metabolic pathways - Oryza sativa japonica (Japanese rice)
OsMH63_08G006990	osa01110	Biosynthesis of secondary metabolites - Oryza sativa japonica (Japanese rice)
OsMH63_08G006990	osa04070	Phosphatidylinositol signaling system - Oryza sativa japonica (Japanese rice)
OsMH63_08G007100	osa03015	mRNA surveillance pathway - Oryza sativa japonica (Japanese rice)
OsMH63_08G007120	osa00310	Lysine degradation - Oryza sativa japonica (Japanese rice)
OsMH63_08G007120	osa01100	Metabolic pathways - Oryza sativa japonica (Japanese rice)
OsMH63_08G007170	osa00040	Pentose and glucuronate interconversions - Oryza sativa japonica (Japanese rice)
OsMH63_08G007170	osa01100	Metabolic pathways - Oryza sativa japonica (Japanese rice)
OsMH63_08G007490	osa00500	Starch and sucrose metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G007490	osa01100	Metabolic pathways - Oryza sativa japonica (Japanese rice)
OsMH63_08G007510	osa00440	Phosphonate and phosphinate metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G007510	osa00564	Glycerophospholipid metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G007510	osa01100	Metabolic pathways - Oryza sativa japonica (Japanese rice)
OsMH63_08G007520	osa00061	Fatty acid biosynthesis - Oryza sativa japonica (Japanese rice)
OsMH63_08G007520	osa00780	Biotin metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G007520	osa01100	Metabolic pathways - Oryza sativa japonica (Japanese rice)
OsMH63_08G007520	osa01212	Fatty acid metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G007520	osa01240	Biosynthesis of cofactors - Oryza sativa japonica (Japanese rice)
OsMH63_08G007920	osa03015	mRNA surveillance pathway - Oryza sativa japonica (Japanese rice)
OsMH63_08G008010	osa03010	Ribosome - Oryza sativa japonica (Japanese rice)
OsMH63_08G008190	osa00051	Fructose and mannose metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G008190	osa00520	Amino sugar and nucleotide sugar metabolism - Oryza sativa japonica (Japanese rice)
OsMH63_08G008190	osa00541	Biosynthesis of various nucleotide sugars - Oryza sativa japonica (Japanese rice)
