gene_id	DS_osbzip23_rep1	DS_osbzip23_rep2	DS_WT_rep1	DS_WT_rep2	N_WT_rep1	N_WT_rep2	RE_WT_rep1	RE_WT_rep2
OsMH_11G0452000	9	18	0	0	0	4	2	4
OsMH_11G0452300	340	768	0	5	6	8	0	2
OsMH_11G0452500	462	349	0	0	0	0	0	0
OsMH_11G0453000	125	118	0	0	0	0	0	0
OsMH_11G0453100	12	5	0	0	0	0	0	0
OsMH_11G0453300	3	8	0	0	0	0	0	0
OsMH_11G0453400	26	48	0	0	0	0	0	0
OsMH_11G0453600	5	0	0	0	0	0	0	0
OsMH_11G0454800	435	538	0	0	0	0	0	0
OsMH_11G0454900	276	343	0	0	0	0	0	0
OsMH_11G0455000	8	13	0	0	0	0	0	0
OsMH_11G0455300	103	53	0	0	0	0	0	0
OsMH_11G0455400	22	22	0	0	0	0	0	0
OsMH_12G0020700	76	94	0	0	0	0	0	0
OsMH_12G0020800	17	9	0	0	0	0	0	0
OsMH_12G0020900	32	36	0	0	0	0	0	0
OsMH_12G0021000	1	3	0	0	0	0	2	0
OsMH_12G0021100	700	592	0	0	0	0	0	0
OsMH_12G0021200	188	157	0	0	0	0	0	0
OsMH_12G0021300	21	31	0	0	0	0	0	0
OsMH_12G0021900	32	47	0	0	0	0	0	0
OsMH_12G0022000	29	33	0	0	0	0	0	0
OsMH_12G0022100	248	235	0	0	0	0	0	0
OsMH_12G0022200	267	501	0	0	0	0	0	0
OsMH_12G0022500	57	113	0	0	2	7	0	0
OsMH_12G0022700	94	106	0	0	0	0	0	0
OsMH_12G0022800	0	0	0	0	0	0	0	0
OsMH_12G0022900	10	20	0	0	0	0	0	0
OsMH_12G0023000	18	16	0	0	0	0	0	0
OsMH_12G0023100	0	0	0	0	0	0	0	0
OsMH_12G0023200	0	0	0	0	0	0	0	0
OsMH_12G0023300	1	1	0	0	0	0	0	0
OsMH_12G0005100	0	0	0	0	0	0	0	0
OsMH_12G0005600	0	0	0	0	0	0	0	0
OsMH_12G0005800	0	0	0	0	0	0	0	0
OsMH_12G0005900	0	0	0	0	0	0	0	0
OsMH_12G0006000	0	0	0	0	0	0	0	0
OsMH_12G0006100	22	38	0	0	0	0	0	0
OsMH_12G0006200	109	107	0	0	0	0	0	0
OsMH_12G0006300	0	2	0	0	0	0	0	0
OsMH_12G0006400	2	0	0	0	0	0	0	0
OsMH_12G0006500	0	0	0	0	13	14	0	2
OsMH_12G0006600	0	0	0	0	0	0	0	0
OsMH_12G0006700	33	57	0	0	4	0	0	6
OsMH_12G0006800	61	163	0	0	0	0	0	0
OsMH_12G0007200	0	0	0	0	0	0	0	0
OsMH_12G0007300	0	0	0	0	0	0	0	0
OsMH_12G0007400	0	0	0	0	0	0	0	0
OsMH_12G0007500	0	5	0	0	0	0	0	0
OsMH_12G0007600	0	0	0	0	0	0	0	0
OsMH_12G0007700	1	7	0	0	0	0	0	0
OsMH_12G0007900	0	0	0	0	0	0	0	0
OsMH_12G0008000	0	0	0	0	0	0	0	0
OsMH_12G0008100	0	0	0	0	0	0	0	0
OsMH_12G0008200	0	0	0	0	0	0	0	0
OsMH_12G0008700	81	150	0	0	0	0	0	0
OsMH_12G0008900	223	263	0	0	0	0	0	0
OsMH_12G0009200	0	0	0	0	0	2	2	8
OsMH_12G0009300	0	0	0	0	0	0	0	0
OsMH_12G0009400	0	0	0	0	27	40	28	8
OsMH_12G0009500	0	0	0	0	0	0	0	0
OsMH_12G0009600	0	0	0	0	0	0	0	0
OsMH_12G0009700	0	0	0	0	0	0	0	0
OsMH_12G0009800	0	6	0	0	0	0	0	0
OsMH_12G0009900	154	207	0	0	0	0	0	0
OsMH_12G0010100	0	0	0	2	0	0	0	0
OsMH_12G0010300	0	0	0	4	16	12	11	35
OsMH_12G0010400	2672	2889	0	0	0	0	0	0
OsMH_12G0010500	29	55	0	7	12	18	20	11
OsMH_12G0010800	0	0	0	0	0	7	0	0
OsMH_12G0011000	7	6	0	0	0	0	0	0
OsMH_12G0011100	0	6	0	0	0	0	0	0
OsMH_12G0011500	116	296	0	0	0	0	0	0
OsMH_12G0011600	907	1245	0	0	0	0	0	0
OsMH_12G0011700	28	81	0	0	0	0	0	0
OsMH_12G0011800	76	90	0	0	0	0	0	0
OsMH_12G0012000	0	0	0	0	3395	2882	6493	6653
OsMH_12G0012400	0	6	0	0	0	0	0	4
OsMH_12G0012500	0	6	0	0	0	0	0	0
OsMH_12G0012700	129	233	0	0	2	2	4	0
OsMH_12G0012800	0	0	0	0	0	0	0	0
OsMH_12G0013000	0	2	0	0	0	0	0	0
OsMH_12G0013500	0	0	0	0	0	0	0	0
OsMH_12G0013600	0	0	0	0	0	0	0	0
OsMH_12G0013700	0	0	0	0	0	0	0	0
OsMH_12G0013800	0	0	0	0	0	0	0	0
OsMH_12G0013900	0	0	0	0	108	99	390	300
OsMH_12G0014100	0	0	0	0	0	0	2	0
OsMH_12G0014400	30	62	0	0	0	0	0	0
OsMH_12G0014600	0	0	0	0	0	0	0	0
OsMH_12G0014900	0	12	0	0	0	0	0	0
OsMH_12G0015000	109	127	0	0	0	0	0	0
OsMH_12G0015100	0	0	0	0	0	0	0	0
OsMH_12G0015200	0	0	0	0	0	0	0	0
OsMH_12G0015400	0	0	0	0	0	0	0	0
OsMH_12G0015700	11	21	0	0	0	0	0	0
OsMH_12G0015800	0	0	0	0	0	0	0	0
OsMH_12G0015900	0	0	0	0	0	0	0	0
OsMH_12G0016000	0	0	0	0	0	0	1	0
OsMH_12G0016100	76	73	0	0	0	0	0	0
OsMH_12G0016800	0	2	0	0	0	0	0	0
OsMH_12G0017100	0	0	0	0	0	0	0	0
OsMH_12G0017300	114	91	0	0	2	0	0	10
OsMH_12G0017600	6	0	0	0	0	0	0	0
OsMH_12G0017700	0	0	0	0	0	0	0	0
OsMH_12G0017800	0	0	0	0	0	0	0	0
OsMH_12G0017900	0	0	0	0	0	0	0	0
OsMH_12G0018200	0	1	0	0	0	0	0	0
OsMH_12G0018400	0	0	0	0	0	0	0	0
OsMH_12G0018500	0	0	0	0	0	0	0	0
OsMH_12G0018600	0	5	0	0	0	11	11	17
OsMH_12G0018700	8	12	0	0	2	4	14	13
OsMH_12G0018800	0	0	0	0	0	0	0	0
OsMH_12G0018900	0	0	0	0	0	0	0	0
OsMH_12G0019000	0	0	0	0	0	0	0	0
OsMH_12G0019100	0	0	0	0	0	0	0	0
OsMH_12G0019200	0	0	0	0	0	0	0	0
OsMH_12G0019900	0	4	0	0	0	0	0	0
OsMH_12G0020000	0	0	0	0	0	0	0	0
OsMH_12G0020200	0	0	0	0	0	0	0	0
OsMH_12G0020300	0	0	0	0	0	0	0	0
OsMH_12G0004900	2418	3054	0	0	0	3	1	0
OsMH_12G0005000	42	43	0	0	0	0	0	0
OsMH_12G0005200	28	19	0	2	0	0	0	1
OsMH_12G0005300	39	95	0	0	0	0	0	0
OsMH_12G0005400	27	82	0	0	0	0	0	0
OsMH_12G0005500	75	217	0	0	0	0	0	0
OsMH_12G0005700	424	411	0	0	0	0	0	0
OsMH_12G0006900	8	8	0	0	15	19	7	13
OsMH_12G0007000	11	14	0	0	0	0	0	0
OsMH_12G0007100	149	268	0	0	0	0	0	0
OsMH_12G0007800	71	96	0	0	0	1	0	0
OsMH_12G0008300	2	0	0	0	0	0	0	0
OsMH_12G0008400	28	16	0	0	0	0	0	0
OsMH_12G0008500	45	56	0	0	39	45	84	80
OsMH_12G0008600	8	0	0	0	0	0	0	0
OsMH_12G0008800	758	1392	0	0	0	0	0	0
OsMH_12G0009000	1	1	0	0	0	0	0	0
OsMH_12G0009100	937	1393	0	0	0	0	0	0
OsMH_12G0010000	8	2	0	0	0	0	0	0
OsMH_12G0010200	711	833	0	0	0	0	0	0
OsMH_12G0010600	202	255	0	0	0	0	0	0
OsMH_12G0010700	500	464	0	0	0	0	0	0
OsMH_12G0010900	111	162	0	0	0	0	0	0
OsMH_12G0011200	193	150	0	0	0	3	0	4
OsMH_12G0011300	14	12	0	3	0	0	0	0
OsMH_12G0011400	51	76	0	0	0	0	0	0
OsMH_12G0011900	63	51	0	0	0	0	0	0
OsMH_12G0012100	31	59	0	0	0	0	0	0
OsMH_12G0012200	15	46	0	0	0	0	0	0
OsMH_12G0012300	80	93	0	0	0	0	0	0
OsMH_12G0012600	453	527	0	0	0	0	0	0
OsMH_12G0012900	11	7	0	0	0	0	0	0
OsMH_12G0013100	175	282	0	0	0	0	0	0
OsMH_12G0013200	138	172	0	0	0	0	0	0
OsMH_12G0013300	63	158	0	0	3	0	0	0
OsMH_12G0013400	137	200	0	0	0	0	0	0
OsMH_12G0014000	152	314	0	0	0	0	0	0
OsMH_12G0014200	63	38	0	0	6	4	2	0
OsMH_12G0014300	59	66	0	2	18	19	32	26
OsMH_12G0014500	9	16	0	0	0	0	0	0
OsMH_12G0014700	127	198	0	0	0	0	0	0
OsMH_12G0014800	26	59	0	0	0	0	0	0
OsMH_12G0015300	232	389	0	2	2	0	0	0
OsMH_12G0015500	39	11	0	0	0	0	0	0
OsMH_12G0015600	189	248	0	0	0	0	0	0
OsMH_12G0016200	2469	3055	0	0	0	0	0	4
OsMH_12G0016300	1	1	0	0	0	0	0	0
OsMH_12G0016400	5	2	0	0	9	12	10	6
OsMH_12G0016500	4738	4712	0	2	26	16	21	20
OsMH_12G0016600	13	11	0	1	0	1	0	0
OsMH_12G0016700	35399	30192	0	0	4	6	0	2
OsMH_12G0016900	12422	12618	0	0	0	0	0	0
OsMH_12G0017000	31	51	0	0	0	0	4	0
OsMH_12G0017200	2	23	0	0	0	0	0	0
OsMH_12G0017400	964	1270	0	0	0	0	0	0
OsMH_12G0017500	49	104	0	0	0	0	0	0
OsMH_12G0018000	100	108	0	0	0	0	0	0
OsMH_12G0018100	27	39	0	0	0	0	0	0
OsMH_12G0018300	2	11	0	0	0	0	0	0
OsMH_12G0019300	171	198	0	0	0	0	0	0
OsMH_12G0019400	8	3	0	0	0	0	0	0
OsMH_12G0019500	419	456	0	0	0	0	0	0
OsMH_12G0019600	14	24	0	0	0	0	0	0
OsMH_12G0019700	4	2	0	0	0	0	0	0
OsMH_12G0019800	3	1	0	0	0	0	0	0
OsMH_12G0020100	2	0	0	0	0	0	0	0
OsMH_12G0020400	270	491	0	0	0	0	0	0
OsMH_12G0020500	257	316	0	0	0	0	0	0
OsMH_12G0020600	1921	2145	0	0	0	0	0	0
OsMH_12G0034200	3	7	0	0	0	0	2	0
OsMH_12G0034400	55	37	0	0	0	0	0	0
OsMH_12G0034500	7	6	0	0	0	0	0	0
OsMH_12G0023500	0	0	0	0	0	0	0	0
OsMH_12G0023600	0	2	0	0	0	0	0	0
OsMH_12G0023700	298	491	0	0	0	0	0	0
OsMH_12G0023800	0	0	0	4	0	0	0	0
OsMH_12G0024100	0	0	0	0	0	0	0	0
OsMH_12G0024900	528	559	0	0	2	0	5	0
OsMH_12G0025000	112	152	0	0	0	0	0	0
OsMH_12G0025100	0	0	0	0	0	0	0	0
OsMH_12G0025200	0	0	0	0	0	0	0	0
OsMH_12G0025300	0	0	0	13	0	4	0	0
OsMH_12G0025400	0	0	0	0	0	0	0	0
OsMH_12G0025500	27	58	0	0	0	0	0	0
OsMH_12G0025700	0	6	0	0	0	0	0	0
OsMH_12G0025800	0	0	0	0	0	0	0	0
OsMH_12G0025900	0	0	0	0	0	0	0	0
OsMH_12G0026300	0	0	0	0	0	0	0	0
OsMH_12G0026400	0	0	0	0	0	0	0	0
OsMH_12G0026500	0	0	0	0	0	0	0	0
OsMH_12G0026800	364	410	0	0	0	0	0	0
OsMH_12G0026900	1597	2367	0	0	0	0	0	0
OsMH_12G0027100	0	0	0	0	0	0	0	0
OsMH_12G0027300	49	68	0	0	0	0	0	0
OsMH_12G0027400	0	0	0	0	0	0	0	0
OsMH_12G0027500	0	0	0	0	0	0	0	0
OsMH_12G0027600	0	0	0	0	0	0	0	0
OsMH_12G0027900	1480	1767	0	0	0	0	0	0
OsMH_12G0028000	0	8	0	0	0	0	0	0
OsMH_12G0028100	0	0	0	0	0	0	0	0
OsMH_12G0028200	0	7	0	0	0	0	0	0
OsMH_12G0028600	59	111	0	0	0	0	0	0
OsMH_12G0028800	0	4	0	0	0	0	0	0
OsMH_12G0028900	0	0	0	0	0	0	0	0
OsMH_12G0029300	0	2	0	0	0	0	0	0
OsMH_12G0029400	0	0	0	0	0	0	0	0
OsMH_12G0029500	0	0	0	4	4	3	0	0
OsMH_12G0029700	12	19	0	0	0	0	0	0
OsMH_12G0029800	0	0	0	0	1	0	0	0
OsMH_12G0029900	0	0	0	0	0	0	0	0
OsMH_12G0030000	0	0	0	0	0	0	0	0
OsMH_12G0030200	0	0	0	0	0	0	0	0
OsMH_12G0030400	0	2	0	0	0	0	0	0
OsMH_12G0030600	1173	1719	0	0	0	0	0	0
OsMH_12G0030700	0	0	0	0	0	0	0	0
OsMH_12G0030900	0	11	0	0	0	0	0	0
OsMH_12G0031200	127	108	0	0	0	0	0	0
OsMH_12G0031300	0	10	0	0	0	0	0	0
OsMH_12G0031400	1683	2000	0	0	10	11	0	0
OsMH_12G0031700	0	0	0	0	1	0	0	0
OsMH_12G0031800	0	0	0	0	0	0	0	0
OsMH_12G0032200	0	0	0	18	0	0	3	6
OsMH_12G0032300	0	2	0	0	0	0	0	0
OsMH_12G0032600	0	0	0	0	0	0	0	0
OsMH_12G0032800	0	0	0	0	0	0	0	0
OsMH_12G0032900	0	0	0	0	0	0	0	0
OsMH_12G0033000	0	0	0	0	0	0	0	0
OsMH_12G0033100	0	0	0	0	0	0	0	2
OsMH_12G0033300	0	0	0	0	0	0	0	0
OsMH_12G0033400	0	0	0	0	0	0	0	0
OsMH_12G0033500	0	0	0	0	0	3	0	0
OsMH_12G0033600	0	0	0	0	0	0	0	0
OsMH_12G0033700	45	41	0	0	0	0	0	0
OsMH_12G0033800	77	110	0	0	0	0	0	0
OsMH_12G0023900	23	18	0	0	0	0	0	0
OsMH_12G0024000	20	37	0	0	0	0	0	0
OsMH_12G0024200	100	314	0	0	0	0	0	0
OsMH_12G0024300	54	62	0	0	0	0	0	0
OsMH_12G0024400	379	412	0	0	0	0	0	0
OsMH_12G0024500	64	49	0	0	0	0	0	0
OsMH_12G0024600	2	2	0	0	0	0	0	0
OsMH_12G0024700	25	23	0	0	0	0	0	0
OsMH_12G0024800	77	153	0	0	0	0	0	0
OsMH_12G0025600	8	7	0	0	0	0	0	0
OsMH_12G0026000	8	8	0	0	0	0	0	0
OsMH_12G0026100	9	4	0	0	19	31	79	77
OsMH_12G0026200	15	17	0	0	0	0	0	0
OsMH_12G0026600	32	17	0	0	0	0	0	0
OsMH_12G0026700	421	762	0	0	0	0	0	0
OsMH_12G0027000	19	34	0	0	0	1	0	0
OsMH_12G0027200	41	123	0	0	0	0	0	0
OsMH_12G0027700	36	25	0	0	0	0	0	0
OsMH_12G0027800	521	803	0	0	0	0	0	0
OsMH_12G0028300	12	27	0	0	3	8	15	4
OsMH_12G0028400	13	11	0	0	0	0	0	0
OsMH_12G0028500	39	29	0	0	0	0	0	0
OsMH_12G0028700	1	1	0	0	0	0	0	0
OsMH_12G0029000	250	304	0	0	0	1	0	0
OsMH_12G0029100	17	18	0	0	6	0	0	0
OsMH_12G0029200	85	201	0	0	0	0	0	0
OsMH_12G0029600	6	7	0	0	0	0	0	0
OsMH_12G0030100	8	15	0	0	0	0	0	0
OsMH_12G0030300	24	19	0	0	0	0	0	0
OsMH_12G0030500	76	76	0	0	1	0	0	0
OsMH_12G0030800	1	1	0	0	0	0	0	0
OsMH_12G0031000	15	55	0	0	0	0	0	0
OsMH_12G0031100	37	35	0	0	0	0	0	0
OsMH_12G0031500	9	6	0	0	0	0	0	0
OsMH_12G0031600	180	251	0	0	0	0	0	0
OsMH_12G0031900	25	59	0	0	0	0	0	0
OsMH_12G0032000	2193	2387	0	0	0	0	0	0
OsMH_12G0032100	16	12	0	0	0	0	4	0
OsMH_12G0032400	188	219	0	0	0	0	0	0
OsMH_12G0032500	32	47	0	0	0	0	0	0
OsMH_12G0032700	8	7	0	0	0	0	0	0
OsMH_12G0033200	749	892	0	0	0	0	0	0
OsMH_12G0033900	149	141	0	0	0	0	0	0
OsMH_12G0034000	193	259	0	0	0	0	0	0
OsMH_12G0034600	68	183	0	0	0	0	0	0
OsMH_12G0034700	0	0	0	0	0	0	0	0
OsMH_12G0034800	0	0	0	0	0	0	0	0
OsMH_12G0034900	0	0	0	0	0	0	0	0
OsMH_12G0035100	0	3	0	0	0	0	0	0
OsMH_12G0035200	0	0	0	0	0	0	0	0
OsMH_12G0035400	0	0	0	0	0	0	0	0
OsMH_12G0035500	0	0	0	0	0	0	0	0
OsMH_12G0035700	0	9	0	0	0	0	0	0
OsMH_12G0035800	0	0	0	0	0	0	0	0
OsMH_12G0035900	16	31	0	0	0	0	0	0
OsMH_12G0036000	0	3	0	0	0	0	0	0
OsMH_12G0036100	544	653	0	0	0	0	0	0
OsMH_12G0036200	0	0	0	0	0	0	0	0
OsMH_12G0036500	0	0	0	0	0	0	0	0
OsMH_12G0036600	0	0	0	0	0	0	0	0
OsMH_12G0036700	0	0	0	0	0	0	0	0
OsMH_12G0036900	0	4	0	0	0	0	0	0
OsMH_12G0037300	0	7	0	0	0	0	0	0
OsMH_12G0037900	0	0	0	0	0	0	0	0
OsMH_12G0038000	0	0	0	6	0	0	0	0
OsMH_12G0038100	0	0	0	0	0	0	0	0
OsMH_12G0038200	0	0	0	2	0	2	0	0
OsMH_12G0038300	0	0	0	0	0	0	0	0
OsMH_12G0038500	958	1595	0	0	0	0	0	0
OsMH_12G0038800	0	0	0	0	0	0	0	0
OsMH_12G0038900	0	0	0	0	0	0	0	0
OsMH_12G0039000	19	19	0	0	0	0	0	0
OsMH_12G0039100	0	0	0	0	0	0	0	0
OsMH_12G0035000	49	17	0	5	0	0	0	0
OsMH_12G0035300	8	2	0	0	0	0	0	0
OsMH_12G0035600	8	2	0	0	0	0	0	0
OsMH_12G0036300	2	4	0	2	4	10	13	8
OsMH_12G0036400	13	35	0	0	0	0	0	0
OsMH_12G0036800	41	69	0	0	0	0	0	0
OsMH_12G0037000	1	3	0	0	0	0	0	0
OsMH_12G0037100	971	1130	0	0	0	0	0	0
OsMH_12G0037200	4	11	0	0	0	0	0	0
OsMH_12G0037400	3	0	0	0	0	0	0	0
OsMH_12G0037500	864	817	0	0	6	2	7	0
OsMH_12G0037600	266	199	0	0	0	0	0	0
OsMH_12G0037700	410	536	0	0	0	0	0	0
OsMH_12G0037800	31	62	0	0	0	0	0	0
OsMH_12G0038400	17	71	0	0	0	0	0	0
OsMH_12G0038600	391	732	0	0	0	0	0	0
OsMH_12G0038700	11	20	0	0	0	0	0	0
OsMH_12G0039200	2112	2034	0	0	0	0	0	0
OsMH_12G0048600	55	77	0	0	0	0	0	0
OsMH_12G0048800	363	482	0	0	0	0	0	0
OsMH_12G0048900	1987	2625	0	0	0	0	0	0
OsMH_12G0049400	3	0	0	2	0	2	0	0
OsMH_12G0049500	5	0	0	0	0	0	0	0
OsMH_12G0049600	0	3	0	0	0	0	0	0
OsMH_12G0049700	3	0	0	0	0	0	0	0
OsMH_12G0039800	21	16	0	0	0	0	0	0
OsMH_12G0039900	0	0	0	0	0	0	0	0
OsMH_12G0040000	0	0	0	0	0	0	0	0
OsMH_12G0040100	0	0	0	0	0	0	0	0
OsMH_12G0040200	0	0	0	0	0	0	0	0
OsMH_12G0040300	0	0	0	0	0	0	0	0
OsMH_12G0040400	0	0	0	0	0	0	0	0
OsMH_12G0040500	0	0	0	0	0	0	0	0
OsMH_12G0040700	0	0	0	0	0	0	0	0
OsMH_12G0040800	0	0	0	0	0	0	0	0
OsMH_12G0041100	1051	1139	0	0	0	0	0	0
OsMH_12G0041200	0	0	0	0	0	0	0	0
OsMH_12G0041400	0	0	0	0	0	0	0	0
OsMH_12G0041600	0	0	0	0	0	0	0	0
OsMH_12G0041700	12	5	0	0	0	0	0	0
OsMH_12G0042000	0	0	0	0	0	0	0	0
OsMH_12G0042100	0	0	0	0	0	0	0	0
OsMH_12G0042200	0	0	0	0	0	0	0	0
OsMH_12G0042300	0	0	0	0	0	0	0	0
OsMH_12G0042600	0	0	0	0	0	0	0	0
OsMH_12G0042700	0	0	0	0	0	0	0	0
OsMH_12G0042800	0	0	0	0	0	0	0	0
OsMH_12G0042900	0	0	0	0	0	0	0	0
OsMH_12G0043000	0	0	0	0	0	0	0	0
OsMH_12G0043400	0	0	0	0	0	0	0	0
OsMH_12G0043500	0	0	0	0	0	0	0	0
OsMH_12G0043600	0	0	0	0	0	0	0	0
OsMH_12G0043700	0	0	0	0	0	0	0	0
OsMH_12G0043800	0	0	0	0	0	0	0	0
OsMH_12G0043900	0	0	0	0	0	0	0	0
OsMH_12G0044000	0	0	0	0	0	0	0	0
OsMH_12G0044100	0	0	0	0	0	0	0	0
OsMH_12G0044200	0	0	0	0	0	0	0	0
OsMH_12G0044400	0	0	0	0	0	0	0	0
OsMH_12G0044500	0	0	0	0	0	0	0	0
OsMH_12G0044600	0	0	0	0	0	0	0	0
OsMH_12G0044700	0	3	0	0	0	0	0	0
OsMH_12G0044900	0	0	0	0	0	0	0	0
OsMH_12G0045000	0	0	0	0	0	0	0	0
OsMH_12G0045100	0	0	0	0	0	0	0	0
OsMH_12G0045200	28	93	0	0	0	0	0	0
OsMH_12G0045400	11	15	0	0	0	0	0	0
OsMH_12G0046300	0	0	0	0	0	0	0	0
OsMH_12G0046400	0	0	0	0	0	0	0	0
OsMH_12G0046600	0	0	0	0	0	0	0	0
OsMH_12G0046900	0	0	0	0	0	0	0	0
OsMH_12G0047100	396	441	0	0	0	0	0	0
OsMH_12G0047200	4	4	0	0	0	0	0	0
OsMH_12G0047400	0	0	0	0	0	0	0	0
OsMH_12G0047600	0	0	0	0	0	0	0	0
OsMH_12G0047700	0	0	0	0	0	0	0	0
OsMH_12G0048000	517	995	0	0	0	0	0	0
OsMH_12G0039300	4	0	0	0	0	0	0	0
OsMH_12G0039400	15	10	0	0	0	0	0	0
OsMH_12G0039500	54	98	0	0	0	0	0	0
OsMH_12G0039600	194	208	0	0	0	0	0	0
OsMH_12G0039700	1782	2296	0	0	0	0	0	0
OsMH_12G0040600	101	87	0	0	0	0	0	0
OsMH_12G0040900	1301	1340	0	0	0	0	0	0
OsMH_12G0041000	4	15	0	0	0	0	0	0
OsMH_12G0041300	334	317	0	0	0	0	0	0
OsMH_12G0041500	7	0	0	0	0	0	0	0
OsMH_12G0041800	67	81	0	0	0	0	0	0
OsMH_12G0041900	149	187	0	0	0	0	0	0
OsMH_12G0042400	6	11	0	0	0	0	0	0
OsMH_12G0042500	5	15	0	0	0	0	0	0
OsMH_12G0043100	1435	2031	0	0	0	0	0	0
OsMH_12G0043200	471	374	0	0	0	0	0	0
OsMH_12G0043300	214	208	0	0	0	0	0	0
OsMH_12G0044300	14	3	0	0	0	0	0	0
OsMH_12G0044800	5	19	0	0	0	0	0	0
OsMH_12G0045300	12	53	0	0	0	0	0	0
OsMH_12G0045500	16	26	0	0	0	0	0	0
OsMH_12G0045600	14	15	0	0	0	0	0	0
OsMH_12G0045700	10	9	0	0	0	0	0	0
OsMH_12G0045800	162	179	0	0	0	0	0	0
OsMH_12G0045900	4755	6013	0	0	0	0	0	0
OsMH_12G0046000	55	76	0	0	0	0	0	0
OsMH_12G0046100	12	18	0	0	0	0	0	0
OsMH_12G0046200	133	176	0	0	0	0	0	0
OsMH_12G0046500	40	51	0	0	0	0	0	0
OsMH_12G0046700	6	35	0	0	0	5	0	0
OsMH_12G0046800	3	7	0	0	0	0	0	0
OsMH_12G0047000	60	63	0	0	0	0	0	0
OsMH_12G0047300	3	9	0	0	0	0	0	0
OsMH_12G0047500	237	269	0	0	0	0	0	0
OsMH_12G0047800	3	15	0	0	0	0	0	0
OsMH_12G0047900	128	282	0	0	0	0	0	0
OsMH_12G0050200	0	0	0	0	0	0	0	0
OsMH_12G0050100	4	6	0	0	0	0	0	0
OsMH_12G0049900	1067	1135	0	0	0	0	0	0
OsMH_12G0050800	115	239	0	0	0	0	0	0
OsMH_12G0050900	42	29	0	0	0	0	0	0
OsMH_12G0051200	52	87	0	0	0	0	0	0
OsMH_12G0051000	100	174	0	4	6	14	0	4
OsMH_12G0051500	5	14	0	0	0	0	0	0
OsMH_12G0051600	245	223	0	0	0	0	0	0
OsMH_12G0051700	25	31	0	0	0	0	0	0
OsMH_12G0051900	0	0	0	0	0	0	0	0
OsMH_12G0051800	1	8	0	4	23	18	12	16
OsMH_12G0052100	2	2	0	2	5	23	5	9
OsMH_12G0052000	219	186	0	0	0	0	0	0
OsMH_12G0052200	0	8	0	0	5	10	4	2
OsMH_12G0052300	571	734	0	0	0	0	0	0
OsMH_12G0052400	233	376	0	0	2	7	0	5
OsMH_12G0052800	0	0	0	0	0	0	0	0
OsMH_12G0053200	263	649	0	0	0	0	0	0
OsMH_12G0053300	0	9	0	0	0	0	0	0
OsMH_12G0053400	0	0	0	0	0	0	0	0
OsMH_12G0053600	589	798	0	0	0	0	0	0
OsMH_12G0053700	0	0	0	0	0	0	0	0
OsMH_12G0053800	337	730	0	0	0	0	0	0
OsMH_12G0054000	6	0	0	0	0	0	0	0
OsMH_12G0054100	0	0	0	0	0	0	0	0
OsMH_12G0054200	0	0	0	0	0	0	0	0
OsMH_12G0054300	0	0	0	0	0	0	0	0
OsMH_12G0054400	0	0	0	0	0	0	0	0
OsMH_12G0054500	0	0	0	0	0	0	0	0
OsMH_12G0054600	96	131	0	0	0	0	0	0
OsMH_12G0054800	0	0	0	0	0	0	0	0
OsMH_12G0054900	0	0	0	0	0	0	0	0
OsMH_12G0055000	0	0	0	0	0	0	0	0
OsMH_12G0055100	0	0	0	0	0	0	0	0
OsMH_12G0055200	405	447	0	0	0	0	0	0
OsMH_12G0055300	137	295	0	0	0	6	0	8
OsMH_12G0055400	1925	2603	0	0	0	0	0	0
OsMH_12G0055500	0	0	0	0	0	0	0	0
OsMH_12G0055600	114	81	0	0	0	0	0	0
OsMH_12G0055800	292	650	0	0	0	0	0	0
OsMH_12G0055900	0	0	0	0	0	0	0	0
OsMH_12G0056000	0	0	0	0	0	0	0	0
OsMH_12G0056200	0	0	0	0	0	0	0	0
OsMH_12G0056300	0	0	0	0	0	0	0	0
OsMH_12G0056400	0	0	0	0	0	0	0	0
OsMH_12G0056600	0	16	0	0	0	0	0	0
OsMH_12G0056800	816	1225	0	0	0	0	0	0
OsMH_12G0056900	0	0	0	0	0	0	0	0
OsMH_12G0057000	0	0	0	0	0	0	0	0
OsMH_12G0057100	0	0	0	0	0	0	0	0
OsMH_12G0057200	0	0	0	0	0	0	0	0
OsMH_12G0057300	0	2	0	0	0	0	0	0
OsMH_12G0052900	177	169	0	0	0	0	0	0
OsMH_12G0053000	154	179	0	0	0	0	0	0
OsMH_12G0053100	6	18	0	6	55	53	75	91
OsMH_12G0053500	6	3	0	0	0	0	0	0
OsMH_12G0053900	1024	1296	0	0	0	0	0	0
OsMH_12G0054700	74	37	0	0	0	0	0	0
OsMH_12G0055700	10	15	0	0	0	0	0	0
OsMH_12G0056100	62	120	0	0	0	0	0	0
OsMH_12G0056500	108	82	0	0	0	0	0	0
OsMH_12G0056700	344	530	0	0	5	8	15	15
OsMH_12G0057400	481	573	0	0	0	0	0	0
OsMH_12G0063200	260	244	0	0	0	0	0	2
OsMH_12G0063300	398	553	0	0	0	0	0	0
OsMH_12G0063400	1016	1468	0	0	0	0	0	0
OsMH_12G0057500	1053	1536	0	0	0	0	0	0
OsMH_12G0057700	114	269	0	0	0	0	0	0
OsMH_12G0057800	0	0	0	0	0	0	0	0
OsMH_12G0057900	0	0	0	0	0	0	0	0
OsMH_12G0058100	0	0	0	0	0	0	0	0
